Recording timestamp	Eyetracker timestamp	Eyepos3d_Left.x	Eyepos3d_Left.y	Eyepos3d_Left.z	Eyepos3dRel_Left.x	Eyepos3dRel_Left.y	Eyepos3dRel_Left.z	Gaze2d_Left.x	Gaze2d_Left.y	Gaze3d_Left.x	Gaze3d_Left.y	Gaze3d_Left.z	PupilDiam_Left	Validity_Left	Eyepos3d_Right.x	Eyepos3d_Right.y	Eyepos3d_Right.z	Eyepos3dRel_Right.x	Eyepos3dRel_Right.y	Eyepos3dRel_Right.z	Gaze2d_Right.x	Gaze2d_Right.y	Gaze3d_Right.x	Gaze3d_Right.y	Gaze3d_Right.z	PupilDiam_Right	Validity_Right	Event value	Event message
6611714106	1489513573224301	-1.422506e+001	2.827695e+000	6.833537e+002	5.819055e-001	4.872868e-001	7.778457e-001	5.130476e+002	2.258305e+002	-6.307363e+001	2.259287e+002	7.803618e+001	3.313766e+000	0	4.628928e+001	5.068940e+000	6.808396e+002	3.916922e-001	4.746270e-001	7.694653e-001	5.206761e+002	2.394371e+002	-6.019164e+001	2.211682e+002	7.610610e+001	3.741592e+000	0	0	0
6611717458	1489513573227653	-1.421896e+001	2.830636e+000	6.833556e+002	5.818862e-001	4.872708e-001	7.778520e-001	5.104259e+002	2.305717e+002	-6.406409e+001	2.242699e+002	7.736364e+001	3.343887e+000	0	4.629759e+001	5.074335e+000	6.808474e+002	3.916674e-001	4.745978e-001	7.694914e-001	5.203666e+002	2.417585e+002	-6.030856e+001	2.203560e+002	7.577681e+001	3.721344e+000	0	0	0
6611720726	1489513573230921	-1.421141e+001	2.832270e+000	6.833647e+002	5.818622e-001	4.872620e-001	7.778825e-001	5.118791e+002	2.254553e+002	-6.351508e+001	2.260600e+002	7.808940e+001	3.325867e+000	0	4.630633e+001	5.078408e+000	6.808429e+002	3.916391e-001	4.745753e-001	7.694763e-001	5.232016e+002	2.374310e+002	-5.923751e+001	2.218701e+002	7.639066e+001	3.735428e+000	0	0	0
6611724060	1489513573234255	-1.420456e+001	2.835416e+000	6.833380e+002	5.818417e-001	4.872442e-001	7.777932e-001	5.107592e+002	2.318473e+002	-6.393817e+001	2.238236e+002	7.718270e+001	3.322144e+000	0	4.631731e+001	5.080258e+000	6.808438e+002	3.916047e-001	4.745652e-001	7.694794e-001	5.196881e+002	2.428616e+002	-6.056489e+001	2.199701e+002	7.562034e+001	3.722031e+000	0	0	0
6611727426	1489513573237621	-1.419658e+001	2.833583e+000	6.833510e+002	5.818162e-001	4.872545e-001	7.778367e-001	5.079358e+002	2.317231e+002	-6.500486e+001	2.238671e+002	7.720032e+001	3.359253e+000	0	4.633014e+001	5.083627e+000	6.808723e+002	3.915693e-001	4.745479e-001	7.695744e-001	5.214063e+002	2.422113e+002	-5.991578e+001	2.201976e+002	7.571258e+001	3.733170e+000	0	0	0
6611730787	1489513573240982	-1.418831e+001	2.837583e+000	6.833579e+002	5.817900e-001	4.872328e-001	7.778595e-001	5.130936e+002	2.250059e+002	-6.305625e+001	2.262172e+002	7.815315e+001	3.310623e+000	0	4.634029e+001	5.081271e+000	6.808696e+002	3.915370e-001	4.745606e-001	7.695652e-001	5.214643e+002	2.416625e+002	-5.989387e+001	2.203896e+002	7.579043e+001	3.730164e+000	0	0	0
6611734055	1489513573244250	-1.417959e+001	2.838660e+000	6.833467e+002	5.817631e-001	4.872266e-001	7.778223e-001	5.132342e+002	2.295423e+002	-6.300312e+001	2.246301e+002	7.750966e+001	3.315918e+000	0	4.635076e+001	5.081004e+000	6.808629e+002	3.915029e-001	4.745617e-001	7.695431e-001	5.186295e+002	2.401364e+002	-6.096483e+001	2.209235e+002	7.600690e+001	3.740616e+000	0	0	0
6611737386	1489513573247582	-1.417034e+001	2.840921e+000	6.833618e+002	5.817335e-001	4.872145e-001	7.778725e-001	5.077718e+002	2.320588e+002	-6.506682e+001	2.237496e+002	7.715271e+001	3.304260e+000	0	4.636416e+001	5.082252e+000	6.809062e+002	3.914683e-001	4.745565e-001	7.696871e-001	5.232199e+002	2.356243e+002	-5.923059e+001	2.225022e+002	7.664694e+001	3.728012e+000	0	0	0
6611740751	1489513573250947	-1.416177e+001	2.841876e+000	6.833686e+002	5.817064e-001	4.872094e-001	7.778955e-001	5.119765e+002	2.294014e+002	-6.347828e+001	2.246794e+002	7.752966e+001	3.334167e+000	0	4.637589e+001	5.081708e+000	6.809036e+002	3.914310e-001	4.745593e-001	7.696788e-001	5.237761e+002	2.412215e+002	-5.902047e+001	2.205439e+002	7.585298e+001	3.746933e+000	0	0	0
6611744109	1489513573254305	-1.414907e+001	2.840734e+000	6.833418e+002	5.816676e-001	4.872150e-001	7.778060e-001	5.093858e+002	2.240118e+002	-6.445705e+001	2.265650e+002	7.829416e+001	3.309708e+000	0	4.638843e+001	5.080822e+000	6.808926e+002	3.913896e-001	4.745637e-001	7.696419e-001	5.263944e+002	2.426037e+002	-5.803128e+001	2.200603e+002	7.565692e+001	3.743835e+000	0	0	0
6611747365	1489513573257561	-1.413785e+001	2.842389e+000	6.833360e+002	5.816326e-001	4.872058e-001	7.777867e-001	5.094756e+002	2.280920e+002	-6.442311e+001	2.251375e+002	7.771538e+001	3.316086e+000	0	4.639794e+001	5.078054e+000	6.808654e+002	3.913550e-001	4.745777e-001	7.695514e-001	5.191625e+002	2.426670e+002	-6.076347e+001	2.200381e+002	7.564793e+001	3.733032e+000	0	0	0
6611750719	1489513573260915	-1.412523e+001	2.843336e+000	6.833331e+002	5.815931e-001	4.872005e-001	7.777769e-001	5.090845e+002	2.256641e+002	-6.457088e+001	2.259869e+002	7.805978e+001	3.316803e+000	0	4.641133e+001	5.076101e+000	6.808616e+002	3.913122e-001	4.745881e-001	7.695386e-001	5.198677e+002	2.405918e+002	-6.049703e+001	2.207642e+002	7.594231e+001	3.730148e+000	0	0	0
6611754080	1489513573264276	-1.411231e+001	2.843507e+000	6.833224e+002	5.815530e-001	4.871992e-001	7.777413e-001	5.089797e+002	2.264602e+002	-6.461047e+001	2.257084e+002	7.794686e+001	3.327759e+000	0	4.642451e+001	5.075098e+000	6.808371e+002	3.912665e-001	4.745925e-001	7.694570e-001	5.191497e+002	2.350971e+002	-6.076831e+001	2.226866e+002	7.672172e+001	3.741592e+000	0	0	0
6611757436	1489513573267632	-1.409709e+001	2.843186e+000	6.833045e+002	5.815059e-001	4.872005e-001	7.776817e-001	5.116564e+002	2.252155e+002	-6.359921e+001	2.261439e+002	7.812342e+001	3.321167e+000	0	4.643820e+001	5.069758e+000	6.808216e+002	3.912208e-001	4.746210e-001	7.694053e-001	5.210951e+002	2.453558e+002	-6.003332e+001	2.190974e+002	7.526653e+001	3.749802e+000	0	0	0
6611760717	1489513573270913	-1.408250e+001	2.842704e+000	6.833007e+002	5.814603e-001	4.872029e-001	7.776689e-001	5.148512e+002	2.273075e+002	-6.239226e+001	2.254120e+002	7.782667e+001	3.326080e+000	0	4.645209e+001	5.066193e+000	6.808080e+002	3.911747e-001	4.746399e-001	7.693601e-001	5.217177e+002	2.412115e+002	-5.979813e+001	2.205474e+002	7.585441e+001	3.726730e+000	0	0	0
6611764060	1489513573274256	-1.406956e+001	2.840704e+000	6.832947e+002	5.814200e-001	4.872136e-001	7.776489e-001	5.115087e+002	2.280202e+002	-6.365502e+001	2.251626e+002	7.772558e+001	3.309265e+000	0	4.646821e+001	5.060021e+000	6.808070e+002	3.911239e-001	4.746735e-001	7.693569e-001	5.224696e+002	2.398502e+002	-5.951406e+001	2.210237e+002	7.604750e+001	3.740784e+000	0	0	0
6611767397	1489513573277593	-1.405598e+001	2.839001e+000	6.833545e+002	5.813752e-001	4.872242e-001	7.778483e-001	5.138093e+002	2.282323e+002	-6.278585e+001	2.250884e+002	7.769548e+001	3.335953e+000	0	4.648718e+001	5.054781e+000	6.808287e+002	3.910680e-001	4.747029e-001	7.694289e-001	5.229523e+002	2.405488e+002	-5.933169e+001	2.207793e+002	7.594841e+001	3.735855e+000	0	0	0
6611770759	1489513573280955	-1.403945e+001	2.838241e+000	6.833431e+002	5.813238e-001	4.872280e-001	7.778105e-001	5.139346e+002	2.287530e+002	-6.273855e+001	2.249062e+002	7.762162e+001	3.315857e+000	0	4.650451e+001	5.048080e+000	6.808257e+002	3.910131e-001	4.747393e-001	7.694189e-001	5.210223e+002	2.380870e+002	-6.006082e+001	2.216405e+002	7.629760e+001	3.729294e+000	0	0	0
6611774115	1489513573284312	-1.402334e+001	2.832918e+000	6.833317e+002	5.812737e-001	4.872567e-001	7.777724e-001	5.106187e+002	2.336188e+002	-6.399126e+001	2.232038e+002	7.693142e+001	3.364990e+000	0	4.652398e+001	5.043572e+000	6.808288e+002	3.909524e-001	4.747639e-001	7.694293e-001	5.181475e+002	2.386172e+002	-6.114694e+001	2.214551e+002	7.622240e+001	3.733749e+000	0	0	0
6611777394	1489513573287591	-1.400839e+001	2.835626e+000	6.833202e+002	5.812272e-001	4.872415e-001	7.777340e-001	5.135556e+002	2.289654e+002	-6.288170e+001	2.248319e+002	7.759150e+001	3.319748e+000	0	4.654215e+001	5.038524e+000	6.808560e+002	3.909000e-001	4.747925e-001	7.695199e-001	5.229901e+002	2.409366e+002	-5.931743e+001	2.206435e+002	7.589339e+001	3.723312e+000	0	0	0
6611780719	1489513573290916	-1.399277e+001	2.833485e+000	6.833271e+002	5.811780e-001	4.872533e-001	7.777570e-001	5.125060e+002	2.266675e+002	-6.327825e+001	2.256359e+002	7.791744e+001	3.316299e+000	0	4.655901e+001	5.032820e+000	6.808317e+002	3.908428e-001	4.748226e-001	7.694391e-001	5.205806e+002	2.365581e+002	-6.022772e+001	2.221755e+002	7.651449e+001	3.731339e+000	0	0	0
6611784083	1489513573294280	-1.397757e+001	2.832495e+000	6.833288e+002	5.811303e-001	4.872586e-001	7.777627e-001	5.096564e+002	2.281560e+002	-6.435482e+001	2.251151e+002	7.770630e+001	3.333282e+000	0	4.657656e+001	5.026544e+000	6.808228e+002	3.907861e-001	4.748565e-001	7.694094e-001	5.208711e+002	2.394096e+002	-6.011797e+001	2.211778e+002	7.611000e+001	3.725372e+000	0	0	0
6611787443	1489513573297640	-1.396256e+001	2.832630e+000	6.833249e+002	5.810833e-001	4.872577e-001	7.777498e-001	5.140466e+002	2.244988e+002	-6.269623e+001	2.263947e+002	7.822508e+001	3.305679e+000	0	4.659085e+001	5.021253e+000	6.807912e+002	3.907357e-001	4.748841e-001	7.693040e-001	5.179879e+002	2.390193e+002	-6.120724e+001	2.213143e+002	7.616535e+001	3.715424e+000	0	0	0
6611790715	1489513573300912	-1.394486e+001	2.833078e+000	6.833256e+002	5.810278e-001	4.872552e-001	7.777519e-001	5.129491e+002	2.307923e+002	-6.311086e+001	2.241927e+002	7.733235e+001	3.322372e+000	0	4.660501e+001	5.014964e+000	6.807633e+002	3.906863e-001	4.749173e-001	7.692108e-001	5.203944e+002	2.312127e+002	-6.029805e+001	2.240457e+002	7.727272e+001	3.732101e+000	0	0	0
6611794056	1489513573304253	-1.392918e+001	2.831393e+000	6.833246e+002	5.809787e-001	4.872643e-001	7.777486e-001	5.128120e+002	2.270692e+002	-6.316266e+001	2.254953e+002	7.786046e+001	3.315231e+000	0	4.662053e+001	5.009539e+000	6.807572e+002	3.906364e-001	4.749466e-001	7.691905e-001	5.187501e+002	2.420304e+002	-6.091926e+001	2.202609e+002	7.573824e+001	3.752060e+000	0	0	0
6611797414	1489513573307611	-1.391093e+001	2.833661e+000	6.833075e+002	5.809221e-001	4.872514e-001	7.776919e-001	5.119100e+002	2.319207e+002	-6.350342e+001	2.237980e+002	7.717229e+001	3.322250e+000	0	4.663782e+001	5.005078e+000	6.807766e+002	3.905855e-001	4.749716e-001	7.692554e-001	5.198056e+002	2.312381e+002	-6.052049e+001	2.240368e+002	7.726911e+001	3.716156e+000	0	0	0
6611800773	1489513573310970	-1.389667e+001	2.833364e+000	6.833283e+002	5.808766e-001	4.872534e-001	7.777608e-001	5.114304e+002	2.240697e+002	-6.368459e+001	2.265448e+002	7.828594e+001	3.312332e+000	0	4.665903e+001	5.000923e+000	6.808101e+002	3.905247e-001	4.749955e-001	7.693669e-001	5.197549e+002	2.377722e+002	-6.053965e+001	2.217507e+002	7.634226e+001	3.736465e+000	0	0	0
6611804042	1489513573314239	-1.388017e+001	2.832068e+000	6.833355e+002	5.808246e-001	4.872605e-001	7.777850e-001	5.122309e+002	2.263319e+002	-6.338216e+001	2.257533e+002	7.796506e+001	3.328445e+000	0	4.667795e+001	4.998548e+000	6.808088e+002	3.904650e-001	4.750084e-001	7.693626e-001	5.190383e+002	2.395544e+002	-6.081037e+001	2.211271e+002	7.608945e+001	3.742645e+000	0	0	0
6611807376	1489513573317573	-1.386389e+001	2.832636e+000	6.833236e+002	5.807739e-001	4.872571e-001	7.777456e-001	5.101509e+002	2.315357e+002	-6.416798e+001	2.239326e+002	7.722690e+001	3.320313e+000	0	4.669657e+001	4.995687e+000	6.808299e+002	3.904101e-001	4.750247e-001	7.694328e-001	5.155769e+002	2.359894e+002	-6.211808e+001	2.223744e+002	7.659515e+001	3.725342e+000	0	0	0
6611810737	1489513573320935	-1.384724e+001	2.833225e+000	6.833174e+002	5.807220e-001	4.872536e-001	7.777246e-001	5.155981e+002	2.319428e+002	-6.211007e+001	2.237902e+002	7.716915e+001	3.330017e+000	0	4.671361e+001	4.992386e+000	6.808233e+002	3.903554e-001	4.750424e-001	7.694110e-001	5.211622e+002	2.365558e+002	-6.000800e+001	2.221763e+002	7.651481e+001	3.730637e+000	0	0	0
6611814099	1489513573324297	-1.383103e+001	2.834455e+000	6.833345e+002	5.806705e-001	4.872472e-001	7.777816e-001	5.108357e+002	2.310120e+002	-6.390927e+001	2.241159e+002	7.730118e+001	3.339432e+000	0	4.672970e+001	4.989943e+000	6.808063e+002	3.903018e-001	4.750550e-001	7.693542e-001	5.175367e+002	2.371388e+002	-6.137767e+001	2.219723e+002	7.643210e+001	3.747620e+000	0	0	0
6611817453	1489513573327651	-1.381551e+001	2.836196e+000	6.833103e+002	5.806227e-001	4.872371e-001	7.777010e-001	5.069702e+002	2.339670e+002	-6.536964e+001	2.230820e+002	7.688202e+001	3.324539e+000	0	4.674516e+001	4.986806e+000	6.807965e+002	3.902515e-001	4.750717e-001	7.693217e-001	5.167134e+002	2.387706e+002	-6.168870e+001	2.214014e+002	7.620064e+001	3.740417e+000	0	0	0
6611820716	1489513573330914	-1.380249e+001	2.838225e+000	6.833412e+002	5.805808e-001	4.872266e-001	7.778040e-001	5.114327e+002	2.282789e+002	-6.368373e+001	2.250721e+002	7.768887e+001	3.316971e+000	0	4.676008e+001	4.986054e+000	6.807766e+002	3.902011e-001	4.750749e-001	7.692556e-001	5.179223e+002	2.426194e+002	-6.123198e+001	2.200548e+002	7.565469e+001	3.737137e+000	0	0	0
6611824067	1489513573334265	-1.378765e+001	2.838892e+000	6.833187e+002	5.805350e-001	4.872224e-001	7.777289e-001	5.113899e+002	2.275794e+002	-6.369990e+001	2.253168e+002	7.778809e+001	3.319504e+000	0	4.677534e+001	4.984883e+000	6.807828e+002	3.901542e-001	4.750815e-001	7.692759e-001	5.168887e+002	2.409709e+002	-6.162251e+001	2.206315e+002	7.588852e+001	3.732803e+000	0	0	0
6611827421	1489513573337619	-1.377501e+001	2.842225e+000	6.833576e+002	5.804939e-001	4.872050e-001	7.778587e-001	5.151738e+002	2.311883e+002	-6.227035e+001	2.240542e+002	7.727618e+001	3.338089e+000	0	4.678837e+001	4.983617e+000	6.807747e+002	3.901118e-001	4.750880e-001	7.692489e-001	5.210900e+002	2.375238e+002	-6.003528e+001	2.218376e+002	7.637749e+001	3.742401e+000	0	0	0
6611830784	1489513573340982	-1.376078e+001	2.845019e+000	6.833519e+002	5.804495e-001	4.871896e-001	7.778398e-001	5.084203e+002	2.303931e+002	-6.482182e+001	2.243324e+002	7.738898e+001	3.334137e+000	0	4.680338e+001	4.982723e+000	6.808016e+002	3.900693e-001	4.750939e-001	7.693386e-001	5.185765e+002	2.352378e+002	-6.098485e+001	2.226374e+002	7.670176e+001	3.751099e+000	0	0	0
6611834029	1489513573344227	-1.374853e+001	2.846652e+000	6.833377e+002	5.804116e-001	4.871803e-001	7.777924e-001	5.102625e+002	2.346662e+002	-6.412583e+001	2.228374e+002	7.678284e+001	3.331589e+000	0	4.681477e+001	4.982843e+000	6.807946e+002	3.900323e-001	4.750929e-001	7.693152e-001	5.184207e+002	2.431932e+002	-6.104373e+001	2.198540e+002	7.557330e+001	3.763489e+000	0	0	0
6611837392	1489513573347590	-1.373575e+001	2.847842e+000	6.833348e+002	5.803716e-001	4.871736e-001	7.777828e-001	5.087573e+002	2.235588e+002	-6.469449e+001	2.267235e+002	7.835842e+001	3.319153e+000	0	4.682738e+001	4.981918e+000	6.808152e+002	3.899962e-001	4.750987e-001	7.693840e-001	5.220734e+002	2.363924e+002	-5.966373e+001	2.222335e+002	7.653799e+001	3.746399e+000	0	0	0
6611840749	1489513573350947	-1.372442e+001	2.849062e+000	6.833353e+002	5.803361e-001	4.871669e-001	7.777844e-001	5.091513e+002	2.297445e+002	-6.454565e+001	2.245593e+002	7.748098e+001	3.325729e+000	0	4.684070e+001	4.980897e+000	6.808256e+002	3.899562e-001	4.751046e-001	7.694187e-001	5.186426e+002	2.341141e+002	-6.095987e+001	2.230305e+002	7.686116e+001	3.744797e+000	0	0	0
6611844106	1489513573354304	-1.371364e+001	2.854138e+000	6.833591e+002	5.803014e-001	4.871397e-001	7.778638e-001	5.111542e+002	2.281703e+002	-6.378897e+001	2.251101e+002	7.770428e+001	3.340103e+000	0	4.685425e+001	4.982519e+000	6.808331e+002	3.899149e-001	4.750959e-001	7.694438e-001	5.184038e+002	2.328639e+002	-6.105011e+001	2.234679e+002	7.703849e+001	3.755020e+000	0	0	0
6611847375	1489513573357574	-1.370426e+001	2.857557e+000	6.834037e+002	5.802704e-001	4.871220e-001	7.780123e-001	5.111862e+002	2.315269e+002	-6.377686e+001	2.239357e+002	7.722815e+001	3.343369e+000	0	4.686527e+001	4.985650e+000	6.808406e+002	3.898815e-001	4.750791e-001	7.694686e-001	5.207234e+002	2.390004e+002	-6.017376e+001	2.213210e+002	7.616804e+001	3.747833e+000	0	0	0
6611850709	1489513573360908	-1.369437e+001	2.862585e+000	6.834295e+002	5.802384e-001	4.870951e-001	7.780983e-001	5.100260e+002	2.391065e+002	-6.421518e+001	2.212839e+002	7.615299e+001	3.343765e+000	0	4.687792e+001	4.990714e+000	6.808668e+002	3.898464e-001	4.750523e-001	7.695561e-001	5.228171e+002	2.415822e+002	-5.938279e+001	2.204177e+002	7.580182e+001	3.734283e+000	0	0	0
6611854071	1489513573364270	-1.368415e+001	2.867671e+000	6.834154e+002	5.802068e-001	4.870670e-001	7.780516e-001	5.174905e+002	2.350915e+002	-6.139513e+001	2.226886e+002	7.672251e+001	3.346069e+000	0	4.688926e+001	4.993779e+000	6.808632e+002	3.898100e-001	4.750354e-001	7.695439e-001	5.190219e+002	2.336144e+002	-6.081657e+001	2.232054e+002	7.693204e+001	3.752869e+000	0	0	0
6611857436	1489513573367635	-1.367390e+001	2.871674e+000	6.834140e+002	5.801747e-001	4.870451e-001	7.780467e-001	5.109477e+002	2.364208e+002	-6.386698e+001	2.222235e+002	7.653395e+001	3.319458e+000	0	4.689941e+001	4.997174e+000	6.808595e+002	3.897774e-001	4.750166e-001	7.695317e-001	5.215319e+002	2.372084e+002	-5.986833e+001	2.219479e+002	7.642223e+001	3.741333e+000	0	0	0
6611860709	1489513573370908	-1.366541e+001	2.875294e+000	6.834026e+002	5.801485e-001	4.870250e-001	7.780086e-001	5.144152e+002	2.373285e+002	-6.255695e+001	2.219059e+002	7.640520e+001	3.359390e+000	0	4.690807e+001	5.001125e+000	6.808438e+002	3.897474e-001	4.749944e-001	7.694796e-001	5.208583e+002	2.331417e+002	-6.012279e+001	2.233708e+002	7.699909e+001	3.726364e+000	0	0	0
6611864039	1489513573374238	-1.365638e+001	2.880516e+000	6.833972e+002	5.801204e-001	4.869964e-001	7.779907e-001	5.132275e+002	2.327835e+002	-6.300567e+001	2.234961e+002	7.704991e+001	3.331696e+000	0	4.691711e+001	5.007151e+000	6.808481e+002	3.897197e-001	4.749616e-001	7.694936e-001	5.172453e+002	2.387094e+002	-6.148777e+001	2.214228e+002	7.620933e+001	3.752335e+000	0	0	0
6611867398	1489513573377597	-1.364857e+001	2.887380e+000	6.834001e+002	5.800957e-001	4.869589e-001	7.780003e-001	5.086994e+002	2.251770e+002	-6.471635e+001	2.261574e+002	7.812887e+001	3.312180e+000	0	4.692616e+001	5.013137e+000	6.808519e+002	3.896919e-001	4.749289e-001	7.695064e-001	5.140009e+002	2.358004e+002	-6.271348e+001	2.224406e+002	7.662196e+001	3.731995e+000	0	0	0
6611870751	1489513573380950	-1.364107e+001	2.893397e+000	6.833823e+002	5.800728e-001	4.869257e-001	7.779411e-001	5.147033e+002	2.335122e+002	-6.244814e+001	2.232411e+002	7.694654e+001	3.339783e+000	0	4.693434e+001	5.019192e+000	6.808525e+002	3.896662e-001	4.748958e-001	7.695085e-001	5.160988e+002	2.407448e+002	-6.192091e+001	2.207107e+002	7.592060e+001	3.738297e+000	0	0	0
6611874031	1489513573384230	-1.363581e+001	2.900327e+000	6.834063e+002	5.800555e-001	4.868884e-001	7.780208e-001	5.081534e+002	2.263330e+002	-6.492264e+001	2.257529e+002	7.796490e+001	3.318604e+000	0	4.694062e+001	5.025125e+000	6.808536e+002	3.896467e-001	4.748634e-001	7.695121e-001	5.204971e+002	2.412307e+002	-6.025928e+001	2.205407e+002	7.585167e+001	3.772964e+000	0	0	0
6611877368	1489513573387567	-1.362819e+001	2.905824e+000	6.833852e+002	5.800323e-001	4.868579e-001	7.779506e-001	5.110341e+002	2.323864e+002	-6.383431e+001	2.236350e+002	7.710624e+001	3.331024e+000	0	4.694495e+001	5.031578e+000	6.808369e+002	3.896301e-001	4.748275e-001	7.694564e-001	5.224097e+002	2.450806e+002	-5.953669e+001	2.191937e+002	7.530558e+001	3.753387e+000	0	0	0
6611880722	1489513573390921	-1.362291e+001	2.910650e+000	6.833988e+002	5.800152e-001	4.868319e-001	7.779960e-001	5.115773e+002	2.329819e+002	-6.362911e+001	2.234267e+002	7.702176e+001	3.333496e+000	0	4.694869e+001	5.036470e+000	6.808420e+002	3.896192e-001	4.748009e-001	7.694733e-001	5.206802e+002	2.396111e+002	-6.019010e+001	2.211073e+002	7.608141e+001	3.798477e+000	0	0	0
6611884081	1489513573394281	-1.361788e+001	2.917765e+000	6.833795e+002	5.800001e-001	4.867926e-001	7.779317e-001	5.090581e+002	2.300332e+002	-6.458084e+001	2.244583e+002	7.744003e+001	3.309570e+000	0	4.695546e+001	5.043542e+000	6.808650e+002	3.896019e-001	4.747631e-001	7.695500e-001	5.185127e+002	2.346748e+002	-6.100894e+001	2.228344e+002	7.678163e+001	3.755798e+000	0	0	0
6611887441	1489513573397641	-1.361369e+001	2.923470e+000	6.834093e+002	5.799859e-001	4.867621e-001	7.780310e-001	5.104404e+002	2.364549e+002	-6.405862e+001	2.222116e+002	7.652912e+001	3.353958e+000	0	4.695965e+001	5.049739e+000	6.808600e+002	3.895878e-001	4.747291e-001	7.695331e-001	5.227128e+002	2.380850e+002	-5.942217e+001	2.216412e+002	7.629789e+001	3.754822e+000	0	0	0
6611890706	1489513573400906	-1.360952e+001	2.929577e+000	6.834062e+002	5.799729e-001	4.867287e-001	7.780208e-001	5.092420e+002	2.317218e+002	-6.451136e+001	2.238675e+002	7.720051e+001	3.332504e+000	0	4.696424e+001	5.059850e+000	6.808576e+002	3.895729e-001	4.746737e-001	7.695256e-001	5.201506e+002	2.399718e+002	-6.039017e+001	2.209811e+002	7.603025e+001	3.770905e+000	0	0	0
6611894052	1489513573404252	-1.360533e+001	2.936433e+000	6.834185e+002	5.799593e-001	4.866916e-001	7.780617e-001	5.106689e+002	2.275364e+002	-6.397229e+001	2.253319e+002	7.779420e+001	3.318817e+000	0	4.697010e+001	5.070385e+000	6.808709e+002	3.895567e-001	4.746166e-001	7.695695e-001	5.202717e+002	2.352540e+002	-6.034440e+001	2.226317e+002	7.669947e+001	3.758759e+000	0	0	0
6611897410	1489513573407610	-1.360113e+001	2.941198e+000	6.834369e+002	5.799454e-001	4.866660e-001	7.781232e-001	5.131923e+002	2.346560e+002	-6.301895e+001	2.228410e+002	7.678430e+001	3.335312e+000	0	4.697432e+001	5.079510e+000	6.808673e+002	3.895428e-001	4.745666e-001	7.695577e-001	5.184284e+002	2.402375e+002	-6.104080e+001	2.208881e+002	7.599255e+001	3.758179e+000	0	0	0
6611900767	1489513573410967	-1.359490e+001	2.946005e+000	6.834039e+002	5.799271e-001	4.866390e-001	7.780129e-001	5.119469e+002	2.254420e+002	-6.348947e+001	2.260647e+002	7.809129e+001	3.311401e+000	0	4.698015e+001	5.087971e+000	6.808938e+002	3.895291e-001	4.745214e-001	7.696460e-001	5.198008e+002	2.391013e+002	-6.052231e+001	2.212857e+002	7.615372e+001	3.769974e+000	0	0	0
6611904049	1489513573414249	-1.359161e+001	2.951398e+000	6.834154e+002	5.799163e-001	4.866099e-001	7.780516e-001	5.086202e+002	2.308716e+002	-6.474627e+001	2.241650e+002	7.732110e+001	3.316696e+000	0	4.698583e+001	5.093128e+000	6.808991e+002	3.895122e-001	4.744934e-001	7.696637e-001	5.161039e+002	2.407189e+002	-6.191897e+001	2.207197e+002	7.592428e+001	3.770584e+000	0	0	0
6611907378	1489513573417578	-1.358904e+001	2.956471e+000	6.834087e+002	5.799085e-001	4.865820e-001	7.780290e-001	5.135358e+002	2.277782e+002	-6.288921e+001	2.252473e+002	7.775990e+001	3.325287e+000	0	4.698861e+001	5.100985e+000	6.808983e+002	3.895032e-001	4.744504e-001	7.696608e-001	5.181579e+002	2.428919e+002	-6.114299e+001	2.199595e+002	7.561604e+001	3.765656e+000	0	0	0
6611910728	1489513573420928	-1.358588e+001	2.961671e+000	6.834065e+002	5.798986e-001	4.865536e-001	7.780219e-001	5.106147e+002	2.279374e+002	-6.399276e+001	2.251916e+002	7.773732e+001	3.330795e+000	0	4.699200e+001	5.107179e+000	6.809041e+002	3.894936e-001	4.744168e-001	7.696804e-001	5.203172e+002	2.381513e+002	-6.032721e+001	2.216181e+002	7.628849e+001	3.764969e+000	0	0	0
6611914104	1489513573424304	-1.358188e+001	2.966793e+000	6.834169e+002	5.798857e-001	4.865259e-001	7.780562e-001	5.126289e+002	2.237031e+002	-6.323180e+001	2.266730e+002	7.833795e+001	3.324539e+000	0	4.699349e+001	5.113739e+000	6.808919e+002	3.894867e-001	4.743804e-001	7.696397e-001	5.207340e+002	2.364002e+002	-6.016975e+001	2.222307e+002	7.653688e+001	3.761078e+000	0	0	0
6611917356	1489513573427556	-1.358032e+001	2.971978e+000	6.833958e+002	5.798815e-001	4.864971e-001	7.779862e-001	5.073101e+002	2.287835e+002	-6.524124e+001	2.248956e+002	7.761730e+001	3.314758e+000	0	4.699906e+001	5.122507e+000	6.809237e+002	3.894747e-001	4.743338e-001	7.697455e-001	5.246057e+002	2.440456e+002	-5.870705e+001	2.195558e+002	7.545238e+001	3.770233e+000	0	0	0
6611920698	1489513573430899	-1.357876e+001	2.976033e+000	6.834097e+002	5.798761e-001	4.864753e-001	7.780324e-001	5.078401e+002	2.309115e+002	-6.504100e+001	2.241510e+002	7.731544e+001	3.325851e+000	0	4.699938e+001	5.128873e+000	6.809060e+002	3.894706e-001	4.742983e-001	7.696865e-001	5.196008e+002	2.316060e+002	-6.059787e+001	2.239081e+002	7.721694e+001	3.731522e+000	0	0	0
