** VERSION: EYELINK II 1
** Reduced, de-identified Pyxations integration fixture
MSG 2400100 !CAL
MSG	2400101 beginning_of_target
MSG	2400107 RECCFG CR 1000 2 0 LR
MSG	2400107 ELCLCFG BTABLER
MSG	2400107 GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG	2400107 THRESHOLDS L 146 243  R 143 240
MSG	2400107 ELCL_PROC ELLIPSE  (5)
MSG	2400107 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	2400108 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2
MSG	2400108 !MODE RECORD CR 1000 2 0 LR
2400307	 1076.8	  529.4	  729.0	   .	   .	    0.0	...C.
2400308	 1077.6	  532.8	  724.0	   .	   .	    0.0	...C.
2400309	 1078.5	  536.1	  716.0	   .	   .	    0.0	...C.
2400310	 1078.0	  540.1	  709.0	   .	   .	    0.0	...C.
2400311	 1076.2	  542.7	  709.0	   .	   .	    0.0	...C.
2400312	 1074.6	  546.8	  701.0	   .	   .	    0.0	...C.
2400313	 1074.7	  551.8	  688.0	   .	   .	    0.0	...C.
EBLINK R 2400215	2400313	99
2400314	 1075.0	  555.9	  676.0	 1116.3	  718.5	  687.0	....R
2400315	 1074.9	  560.6	  671.0	 1104.3	  642.2	  687.0	....R
2400316	 1074.3	  565.0	  671.0	 1093.8	  565.9	  687.0	.....
2400317	 1073.6	  568.6	  671.0	 1094.2	  560.9	  692.0	.....
2400318	 1072.0	  570.5	  671.0	 1094.6	  555.8	  697.0	.....
2400319	 1070.5	  570.9	  671.0	 1095.6	  550.7	  699.0	.....
2400320	 1069.4	  571.7	  671.0	 1096.1	  550.7	  697.0	.....
2400321	 1070.1	  573.6	  671.0	 1096.4	  553.1	  700.0	.....
2400322	 1070.8	  575.4	  670.0	 1096.0	  555.5	  705.0	.....
2400323	 1070.8	  577.2	  669.0	 1096.5	  557.1	  700.0	.....
2400324	 1070.3	  577.6	  667.0	 1097.3	  556.3	  690.0	.....
ESACC R  2400189	2400324	136	  880.7	  536.5	 1097.3	  556.3	   3.41	    371
SFIX R   2400325
2400325	 1070.4	  577.4	  666.0	 1097.6	  559.8	  687.0	.....
2400326	 1071.1	  576.7	  665.0	 1096.5	  563.3	  696.0	.....
2400327	 1071.5	  576.6	  665.0	 1095.4	  566.8	  705.0	.....
2400328	 1071.1	  577.3	  665.0	 1095.4	  568.3	  706.0	.....
2400329	 1070.3	  578.1	  665.0	 1096.0	  570.6	  706.0	.....
2400330	 1069.4	  578.3	  664.0	 1095.7	  573.2	  707.0	.....
2400331	 1067.9	  578.4	  665.0	 1094.1	  577.1	  706.0	.....
2400332	 1066.8	  578.4	  666.0	 1091.5	  581.2	  706.0	.....
2400333	 1065.9	  578.6	  667.0	 1089.8	  585.5	  712.0	.....
2400334	 1065.7	  579.7	  666.0	 1089.0	  585.9	  719.0	.....
2400335	 1065.5	  580.7	  666.0	 1089.3	  586.1	  727.0	.....
2400336	 1065.2	  581.3	  665.0	 1090.1	  589.0	  728.0	.....
2400337	 1065.3	  581.8	  664.0	 1089.7	  592.4	  727.0	.....
