13.7910 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
195.1855 	EXP 	Imported trials_set_2_first_half.csv as conditions, 100 conditions, 3 params
195.2001 	EXP 	Created sequence: sequential, trialTypes=100, nReps=1, seed=None
195.2005 	EXP 	New trial (rep=0, index=0): OrderedDict([('t_image', 'stimuli/0000.jpg'), ('t_target', 'targets/carton.jpg'), ('is_target_present', 0)])
195.3019 	EXP 	eyetracker.clearEvents()
195.8028 	EXP 	eyetracker.setRecordingState(True)
195.8151 	EXP 	placeholder: autoDraw = False
195.8151 	EXP 	placeholder: autoDraw = False
195.8151 	EXP 	trial_target: image = 'targets/carton.jpg'
195.8151 	EXP 	trial_target: image = 'targets/clock.jpg'
195.8314 	EXP 	trial_target: autoDraw = True
196.8480 	EXP 	trial_target: autoDraw = False
196.8480 	EXP 	trial_target: autoDraw = False
196.8480 	EXP 	fixationCross: autoDraw = True
198.1814 	EXP 	fixationCross: autoDraw = False
198.1814 	EXP 	fixationCross: autoDraw = False
198.1814 	EXP 	trial_image: image = 'stimuli/0089.jpg'
198.1814 	EXP 	trial_image: autoDraw = True
210.0814 	EXP 	trial_image: autoDraw = False
210.4340 	DATA 	Keypress: down
211.0668 	EXP 	eyetracker.setRecordingState(False)
211.0682 	EXP 	window1: mouseVisible = True
211.0981 	EXP 	slider: markerPos = None
211.0981 	EXP 	slider: markerPos = None
211.0981 	EXP 	slider: autoDraw = True
211.0981 	EXP 	hourglass: autoDraw = True
212.0814 	EXP 	hourglass_2: autoDraw = True
212.0981 	EXP 	hourglass: autoDraw = False
213.0815 	EXP 	hourglass_2: autoDraw = False
213.0815 	EXP 	hourglass_3: autoDraw = True
214.0690 	EXP 	window1: mouseVisible = False
214.0728 	EXP 	New trial (rep=0, index=1): OrderedDict([('t_image', 'stimuli/0001.jpg'), ('t_target', 'targets/newspaper.jpg'), ('is_target_present', 1)])
214.2094 	EXP 	eyetracker.clearEvents()
214.7104 	EXP 	eyetracker.setRecordingState(True)
214.7321 	EXP 	slider: autoDraw = False
214.7321 	EXP 	hourglass: autoDraw = False
214.7321 	EXP 	hourglass_2: autoDraw = False
